pm2_5,pm10,temperature_2m,relative_humidity_2m,wind_speed_10m,hour,day_of_week,pm2_5_lag_1,pm2_5_lag_3,pm2_5_rolling_mean_6,high_pollution_next_hour,prediction_probability,prediction,correct,error_type
42.0,143.9,18.1,31,0.9,4,6,42.3,43.2,44.416666666666664,1,0.9386963115405358,1,True,correct
42.0,146.2,17.4,31,2.7,5,6,42.0,43.2,43.21666666666667,1,0.9428612520898325,1,True,correct
42.7,148.1,16.1,35,2.3,6,6,42.0,42.3,42.73333333333334,1,0.9532687528844657,1,True,correct
47.5,155.1,15.8,35,2.9,7,6,42.7,42.0,42.56666666666667,1,0.9571745834828551,1,True,correct
53.7,126.7,17.0,33,2.3,8,6,47.5,42.0,43.28333333333333,1,0.9452009873750921,1,True,correct
45.3,132.2,20.2,27,0.7,9,6,53.7,42.7,45.03333333333333,1,0.9539655080482361,1,True,correct
46.2,214.7,22.7,23,1.8,10,6,45.3,47.5,45.53333333333333,1,0.9723881394176418,1,True,correct
52.5,301.7,24.6,20,1.9,11,6,46.2,53.7,46.23333333333333,1,0.9810740082853396,1,True,correct
55.2,335.3,26.2,16,1.7,12,6,52.5,45.3,47.98333333333333,1,0.9873802786216945,1,True,correct
54.4,336.2,27.4,14,1.5,13,6,55.2,46.2,50.06666666666666,1,0.9873375628616725,1,True,correct
52.2,325.0,28.2,13,1.8,14,6,54.4,52.5,51.21666666666667,1,0.9827744274482977,1,True,correct
50.9,383.7,27.9,13,2.0,15,6,52.2,55.2,50.96666666666667,1,0.9902612074416771,1,True,correct
42.4,311.1,28.3,12,2.9,16,6,50.9,54.4,51.9,1,0.7207962159228112,1,True,correct
39.2,291.5,27.9,12,4.2,17,6,42.4,52.2,51.26666666666667,1,0.845535511688434,1,True,correct
35.5,185.8,27.1,12,5.2,18,6,39.2,50.9,49.050000000000004,1,0.1848326544867681,0,False,false_negative
35.4,148.5,26.2,13,5.3,19,6,35.5,42.4,45.76666666666667,0,0.5125136763987745,0,True,correct
34.8,144.8,25.5,14,5.5,20,6,35.4,39.2,42.6,0,0.3025845486462286,0,True,correct
33.3,139.2,23.9,19,3.1,21,6,34.8,35.5,39.699999999999996,0,0.0808828455888481,0,True,correct
31.3,126.7,23.8,17,4.9,22,6,33.3,35.4,36.766666666666666,0,0.039306804407653106,0,True,correct
27.2,99.0,22.9,18,5.6,23,6,31.3,34.8,34.916666666666664,0,0.019756527171714663,0,True,correct
23.7,73.3,22.0,18,5.4,0,0,27.2,33.3,32.916666666666664,0,0.008369737403433193,0,True,correct
20.2,50.1,21.1,19,4.9,1,0,23.7,31.3,30.95,0,0.005993914442694869,0,True,correct
18.6,44.4,20.1,20,3.6,2,0,20.2,27.2,28.416666666666668,0,0.017842353872904053,0,True,correct
18.5,55.5,18.6,24,3.1,3,0,18.6,23.7,25.716666666666665,0,0.008102418480761943,0,True,correct
21.1,88.2,18.9,23,4.0,4,0,18.5,20.2,23.25,0,0.0029385862982011773,0,True,correct
20.4,74.0,18.2,24,3.8,5,0,21.1,18.6,21.55,0,0.003787620243163373,0,True,correct
21.4,71.2,17.1,28,3.2,6,0,20.4,18.5,20.416666666666668,0,0.005296930210762082,0,True,correct
26.2,77.3,17.2,27,4.7,7,0,21.4,21.1,20.03333333333333,1,0.007414117077236725,0,False,false_negative
43.9,257.0,18.5,25,4.3,8,0,26.2,20.4,21.033333333333335,1,0.8631028956168119,1,True,correct
67.5,545.8,21.7,21,3.3,9,0,43.9,21.4,25.25,1,0.9663833611203083,1,True,correct
86.6,869.9,24.7,17,5.6,10,0,67.5,26.2,33.416666666666664,1,0.999466351602185,1,True,correct
99.4,1147.4,26.6,12,8.4,11,0,86.6,43.9,44.333333333333336,1,0.9990307501543176,1,True,correct
100.1,1218.2,27.7,10,8.6,12,0,99.4,67.5,57.5,1,0.9999056438470426,1,True,correct
99.2,1207.0,28.4,9,7.8,13,0,100.1,86.6,70.61666666666667,1,0.9997481174218384,1,True,correct
98.0,1184.6,28.9,9,7.3,14,0,99.2,99.4,82.78333333333333,1,0.9999081494460488,1,True,correct
88.0,1061.7,28.6,9,7.4,15,0,98.0,100.1,91.8,1,0.9999132042059478,1,True,correct
86.8,1046.8,28.6,9,7.4,16,0,88.0,99.2,95.21666666666665,1,0.9999081494460488,1,True,correct
88.2,1058.0,27.9,10,7.7,17,0,86.8,98.0,95.25,1,0.9999081494460488,1,True,correct
109.7,1203.3,27.0,10,8.3,18,0,88.2,88.0,93.38333333333333,1,0.999925761982031,1,True,correct
121.5,1274.0,26.4,11,8.0,19,0,109.7,86.8,94.98333333333333,1,0.999925761982031,1,True,correct
138.3,1460.3,25.6,11,7.8,20,0,121.5,88.2,98.7,1,0.9999385726629388,1,True,correct
144.4,1519.9,24.5,13,5.8,21,0,138.3,109.7,105.41666666666667,1,0.9999260148868557,1,True,correct
145.3,1519.9,23.7,13,7.8,22,0,144.4,121.5,114.81666666666666,1,0.9999260148868557,1,True,correct
148.1,1549.7,22.6,14,8.1,23,0,145.3,138.3,124.56666666666668,1,0.9999260148868557,1,True,correct
152.3,1601.9,21.6,15,8.4,0,1,148.1,144.4,134.54999999999998,1,0.9993238386719252,1,True,correct
157.9,1676.4,20.9,16,8.6,1,1,152.3,145.3,141.65,1,0.9996570948984242,1,True,correct
161.1,1717.4,20.3,17,8.5,2,1,157.9,148.1,147.71666666666667,1,0.9993167809775502,1,True,correct
146.2,1486.4,19.8,18,8.6,3,1,161.1,152.3,151.51666666666668,1,0.9999509305687272,1,True,correct
155.1,1631.7,19.4,18,8.9,4,1,146.2,157.9,151.8166666666667,1,0.9999770990670491,1,True,correct
156.9,1654.0,19.0,19,8.8,5,1,155.1,161.1,153.45,1,0.9999770990670491,1,True,correct
161.6,1698.7,18.7,20,8.2,6,1,156.9,146.2,154.91666666666666,1,0.999983332023808,1,True,correct
162.1,1680.1,18.7,20,6.7,7,1,161.6,155.1,156.46666666666667,1,0.9999770990670491,1,True,correct
165.8,1691.3,20.4,19,5.1,8,1,162.1,156.9,157.16666666666666,1,0.9999770990670491,1,True,correct
153.7,1538.5,23.7,15,5.6,9,1,165.8,161.6,157.95000000000002,1,0.999957458693141,1,True,correct
166.7,1888.7,25.5,14,10.3,10,1,153.7,162.1,159.2,1,0.9999807823083015,1,True,correct
207.2,2376.7,27.1,13,13.0,11,1,166.7,165.8,161.13333333333333,1,0.9999897761250524,1,True,correct
240.3,2794.0,28.5,13,12.7,12,1,207.2,153.7,169.51666666666665,1,0.9999897761250524,1,True,correct
250.5,2898.3,29.6,15,12.3,13,1,240.3,166.7,182.63333333333333,1,0.9999897761250524,1,True,correct
244.0,2831.2,30.2,14,12.5,14,1,250.5,207.2,197.36666666666667,1,0.9999897761250524,1,True,correct
204.9,2354.4,30.2,11,11.8,15,1,244.0,240.3,210.4,1,0.9999594730947493,1,True,correct
183.0,2116.0,30.2,11,10.7,16,1,204.9,250.5,218.9333333333333,1,0.9999594730947493,1,True,correct
168.6,1944.6,29.7,12,10.6,17,1,183.0,244.0,221.64999999999998,1,0.9999897761250524,1,True,correct
158.8,1683.8,28.8,12,8.1,18,1,168.6,204.9,215.21666666666667,1,0.9999664525098919,1,True,correct
119.7,1009.6,28.0,13,9.2,19,1,158.8,183.0,201.63333333333333,1,0.9999584418289841,1,True,correct
105.7,832.6,26.9,14,7.8,20,1,119.7,168.6,179.83333333333334,1,0.9999049658931553,1,True,correct
96.2,696.6,26.1,16,5.2,21,1,105.7,158.8,156.78333333333333,1,0.9999384782424963,1,True,correct
99.0,711.5,25.4,20,7.5,22,1,96.2,119.7,138.66666666666666,1,0.999984315159651,1,True,correct
154.6,1397.0,24.1,22,11.0,23,1,99.0,105.7,124.66666666666667,1,0.9999960090818112,1,True,correct
275.7,2831.2,21.9,24,18.9,0,2,154.6,96.2,122.33333333333333,1,0.9994316931746635,1,True,correct
393.9,2697.1,20.3,23,17.9,1,2,275.7,99.0,141.81666666666666,1,0.99963218005549,1,True,correct
474.0,3203.7,19.4,27,16.6,2,2,393.9,154.6,187.51666666666665,1,0.9994470980532438,1,True,correct
461.0,2116.0,18.2,31,16.0,3,2,474.0,275.7,248.9,1,0.9998154196707854,1,True,correct
467.5,2197.9,17.4,32,15.2,4,2,461.0,393.9,309.7,1,0.999970144010429,1,True,correct
447.0,2257.5,16.7,33,14.8,5,2,467.5,474.0,371.1166666666666,1,0.9992557120656019,1,True,correct
417.2,2332.0,16.0,34,13.1,6,2,447.0,461.0,419.84999999999997,1,0.9992557120656019,1,True,correct
372.5,2481.0,15.7,33,11.7,7,2,417.2,467.5,443.43333333333334,1,0.995255712065602,1,True,correct
314.8,3062.2,16.3,31,10.0,8,2,372.5,447.0,439.86666666666673,1,0.995255712065602,1,True,correct
294.3,3144.1,17.6,28,12.4,9,2,314.8,417.2,413.3333333333333,1,0.999970144010429,1,True,correct
286.8,3196.3,19.3,25,12.5,10,2,294.3,372.5,385.55,1,0.999970144010429,1,True,correct
263.6,2995.1,20.8,22,12.3,11,2,286.8,314.8,355.4333333333334,1,0.9999791378271801,1,True,correct
235.2,2674.8,22.0,21,11.4,12,2,263.6,294.3,324.86666666666673,1,0.9999791378271801,1,True,correct
213.3,2436.3,23.0,19,10.4,13,2,235.2,286.8,294.53333333333336,1,0.9999791378271801,1,True,correct
197.0,2279.9,23.4,19,10.0,14,2,213.3,263.6,268.0,1,0.9999791378271801,1,True,correct
185.8,2175.6,23.4,19,10.1,15,2,197.0,235.2,248.36666666666665,1,0.9999897761250524,1,True,correct
170.4,2019.1,23.4,19,9.5,16,2,185.8,213.3,230.28333333333333,1,0.9999860928838001,1,True,correct
166.2,1974.4,22.8,19,9.7,17,2,170.4,197.0,210.88333333333333,1,0.9999897761250524,1,True,correct
177.9,2048.9,22.0,21,9.7,18,2,166.2,185.8,194.65,1,0.9999897761250524,1,True,correct
161.1,1758.3,21.3,22,9.2,19,2,177.9,170.4,185.1,1,0.9999860928838001,1,True,correct
149.9,1572.1,20.7,23,8.5,20,2,161.1,166.2,176.4,1,0.9999860928838001,1,True,correct
133.6,1337.4,19.6,24,8.1,21,2,149.9,177.9,168.54999999999998,1,0.9999860928838001,1,True,correct
112.0,1046.8,18.9,25,7.4,22,2,133.6,161.1,159.85,1,0.9999384782424963,1,True,correct
89.9,763.7,18.1,27,6.8,23,2,112.0,149.9,150.11666666666665,1,0.9999384782424963,1,True,correct
68.0,508.5,17.4,27,6.3,0,3,89.9,133.6,137.4,1,0.9877886701055478,1,True,correct
54.8,384.6,16.7,28,5.6,1,3,68.0,112.0,119.08333333333333,1,0.9903597763754668,1,True,correct
47.0,323.2,16.1,29,5.2,2,3,54.8,89.9,101.36666666666667,1,0.9525747059235162,1,True,correct
83.4,761.8,15.3,30,4.3,3,3,47.0,68.0,84.21666666666667,1,0.9935216971744012,1,True,correct
68.0,556.9,15.0,30,4.7,4,3,83.4,54.8,75.85000000000001,1,0.9989477048086747,1,True,correct
59.4,468.5,14.5,32,4.7,5,3,68.0,47.0,68.51666666666667,1,0.9934978777751186,1,True,correct
53.9,417.2,14.1,33,4.9,6,3,59.4,83.4,63.43333333333334,1,0.9927959455131199,1,True,correct
47.0,314.8,14.0,33,4.9,7,3,53.9,68.0,61.083333333333336,1,0.9860914690741115,1,True,correct
55.4,387.4,15.0,31,2.3,8,3,47.0,59.4,59.78333333333333,1,0.9869122628242654,1,True,correct
52.2,464.7,16.8,27,3.7,9,3,55.4,53.9,61.18333333333333,1,0.9960541137701343,1,True,correct
61.2,633.3,18.9,23,3.8,10,3,52.2,47.0,55.98333333333334,1,0.9980140399407804,1,True,correct
68.5,746.9,20.7,20,3.9,11,3,61.2,55.4,54.85,1,0.9997004943715019,1,True,correct
75.0,819.6,22.3,19,3.8,12,3,68.5,52.2,56.36666666666667,1,0.9987486505085922,1,True,correct
81.7,877.3,23.7,17,4.0,13,3,75.0,61.2,59.88333333333333,1,0.9998519707213026,1,True,correct
88.7,935.0,24.6,16,4.4,14,3,81.7,68.5,65.66666666666667,1,0.999874569591359,1,True,correct
102.9,1113.9,24.2,17,4.6,15,3,88.7,75.0,71.21666666666668,1,0.9997815741912685,1,True,correct
102.4,1095.2,24.4,16,6.1,16,3,102.9,81.7,79.66666666666667,1,0.9999051864614554,1,True,correct
102.9,1099.0,23.8,17,7.6,17,3,102.4,88.7,86.53333333333335,1,0.9999651097676613,1,True,correct
112.5,1166.0,23.1,18,8.3,18,3,102.9,102.9,92.26666666666667,1,0.999979515159651,1,True,correct
101.3,933.2,22.6,19,8.1,19,3,112.5,102.4,98.51666666666667,1,0.999984315159651,1,True,correct
95.2,836.3,22.1,19,7.6,20,3,101.3,102.9,101.78333333333335,1,0.999984315159651,1,True,correct
93.6,823.3,21.5,21,7.5,21,3,95.2,112.5,102.86666666666667,1,0.999984315159651,1,True,correct
95.5,860.5,20.9,21,8.4,22,3,93.6,101.3,101.31666666666666,1,0.999984315159651,1,True,correct
104.8,994.7,20.0,22,8.9,23,3,95.5,95.2,100.16666666666667,1,0.9998790520017563,1,True,correct
129.5,1326.2,19.1,23,8.7,0,4,104.8,93.6,100.48333333333333,1,0.9991453994655531,1,True,correct
159.7,1702.5,18.3,24,9.1,1,4,129.5,95.5,103.31666666666666,1,0.9995177492666052,1,True,correct
180.7,1929.7,17.5,26,10.5,2,4,159.7,104.8,113.05,1,0.9993013613515561,1,True,correct
208.2,2168.1,17.0,27,9.3,3,4,180.7,129.5,127.3,1,0.999957163525486,1,True,correct
202.1,2093.6,16.9,28,9.6,4,4,208.2,159.7,146.39999999999998,1,0.9999770990670491,1,True,correct
195.6,2026.6,16.8,29,9.3,5,4,202.1,180.7,164.16666666666666,1,0.9999770990670491,1,True,correct
196.5,2034.0,16.6,29,9.8,6,4,195.6,208.2,179.29999999999998,1,0.9999807823083015,1,True,correct
195.1,1989.3,16.9,29,10.1,7,4,196.5,202.1,190.46666666666667,1,0.9999807823083015,1,True,correct
214.2,1944.6,17.9,27,8.1,8,4,195.1,195.6,196.36666666666665,1,0.9999770990670491,1,True,correct
190.0,1851.5,20.3,23,8.6,9,4,214.2,196.5,201.95000000000002,1,0.9999770990670491,1,True,correct
196.0,2071.3,22.8,20,8.4,10,4,190.0,195.1,198.91666666666666,1,0.9999770990670491,1,True,correct
212.8,2317.1,25.2,17,8.9,11,4,196.0,214.2,197.9,1,0.9999860928838001,1,True,correct
225.4,2466.1,26.8,16,9.9,12,4,212.8,190.0,200.76666666666665,1,0.9999897761250524,1,True,correct
229.1,2503.4,28.7,16,7.8,13,4,225.4,196.0,205.58333333333334,1,0.9999860928838001,1,True,correct
224.0,2436.3,29.1,18,9.6,14,4,229.1,212.8,211.25,1,0.9999860928838001,1,True,correct
169.0,1803.0,28.4,20,8.6,15,4,224.0,225.4,212.88333333333333,1,0.9999860928838001,1,True,correct
163.4,1747.2,28.4,21,10.2,16,4,169.0,229.1,209.38333333333333,1,0.9999897761250524,1,True,correct
147.6,1549.7,27.9,18,9.4,17,4,163.4,224.0,203.95000000000002,1,0.9999860928838001,1,True,correct
153.2,1486.4,27.5,17,6.8,18,4,147.6,169.0,193.08333333333334,1,0.9999860928838001,1,True,correct
186.7,1851.5,26.8,18,8.8,19,4,153.2,163.4,181.04999999999998,1,0.9999860928838001,1,True,correct
231.4,2287.3,25.4,19,10.4,20,4,186.7,147.6,173.98333333333332,1,0.9999960090818112,1,True,correct
263.6,2548.1,24.4,19,9.6,21,4,231.4,153.2,175.21666666666667,1,0.9999860928838001,1,True,correct
296.2,2786.5,23.9,19,11.8,22,4,263.6,186.7,190.98333333333335,1,0.9999897761250524,1,True,correct
289.6,2682.2,23.9,19,9.8,23,4,296.2,231.4,213.11666666666667,1,0.9999897761250524,1,True,correct
227.7,2123.4,23.4,20,4.0,0,5,289.6,263.6,236.78333333333333,1,0.9997910821511606,1,True,correct
165.8,1311.3,22.3,22,6.4,1,5,227.7,296.2,249.20000000000002,1,0.9998357800149169,1,True,correct
169.0,1329.9,20.1,25,11.5,2,5,165.8,289.6,245.71666666666667,1,0.9965307681701805,1,True,correct
182.1,1493.8,19.4,25,8.3,3,5,169.0,227.7,235.3166666666667,1,0.9999209305687272,1,True,correct
155.1,1050.5,18.6,25,8.3,4,5,182.1,165.8,221.73333333333335,1,0.9999470990670491,1,True,correct
151.3,994.7,17.4,27,7.7,5,5,155.1,169.0,198.21666666666667,1,0.9999470990670491,1,True,correct
137.4,795.3,17.1,28,5.8,6,5,151.3,182.1,175.16666666666666,1,0.9995470990670492,1,True,correct
135.5,765.5,17.0,30,6.0,7,5,137.4,155.1,160.11666666666667,1,0.9999074951066532,1,True,correct
170.0,1225.6,17.6,32,6.9,8,5,135.5,151.3,155.0666666666667,1,0.9999374951066532,1,True,correct
170.4,1434.2,18.7,32,4.8,9,5,170.0,137.4,155.23333333333335,1,0.999983332023808,1,True,correct
163.0,1478.9,21.1,28,2.9,10,5,170.4,135.5,153.28333333333333,1,0.9999390529369493,1,True,correct
150.9,1400.7,23.2,24,2.2,11,5,163.0,170.0,154.6,1,0.9999418137969415,1,True,correct
141.1,1356.0,25.1,21,3.4,12,5,150.9,170.4,154.53333333333333,1,0.9999418137969415,1,True,correct
126.7,1251.7,27.1,18,4.0,13,5,141.1,163.0,155.15,1,0.9999634940137436,1,True,correct
109.0,1095.2,28.3,16,3.6,14,5,126.7,150.9,153.68333333333334,1,0.9998941991556376,1,True,correct
83.6,795.3,27.4,18,2.1,15,5,109.0,141.1,143.51666666666668,1,0.9999004321123964,1,True,correct
71.5,666.8,28.7,16,7.3,16,5,83.6,126.7,129.04999999999998,1,0.9990799763097254,1,True,correct
74.5,730.2,28.8,16,8.0,17,5,71.5,109.0,113.8,1,0.9992279945088193,1,True,correct
186.7,2056.4,26.0,20,17.5,18,5,74.5,83.6,101.06666666666666,1,0.9998482301145722,1,True,correct
330.6,2615.2,23.0,28,14.3,19,5,186.7,71.5,108.66666666666667,1,0.9999299025877175,1,True,correct
437.7,3069.6,22.0,34,12.4,20,5,330.6,74.5,142.65,1,0.9999349573476164,1,True,correct
434.9,3218.7,20.3,40,11.9,21,5,437.7,186.7,197.4333333333333,1,0.9999897761250524,1,True,correct
352.0,3166.5,19.1,45,10.9,22,5,434.9,330.6,255.98333333333335,1,0.9999897761250524,1,True,correct
330.6,3047.3,18.1,50,9.3,23,5,352.0,437.7,302.73333333333335,1,0.9779276893077673,1,True,correct
307.3,2898.3,17.4,50,9.2,0,6,330.6,434.9,345.4166666666667,1,0.9918057818580954,1,True,correct
276.6,2637.5,16.7,50,8.9,1,6,307.3,352.0,365.51666666666665,1,0.999834812982249,1,True,correct
272.9,2630.1,16.1,49,9.7,2,6,276.6,330.6,356.5166666666667,1,0.9989719517346565,1,True,correct
226.3,2235.2,15.8,43,7.3,3,6,272.9,307.3,329.05,1,0.9998797376024848,1,True,correct
240.3,2436.3,15.7,38,9.3,4,6,226.3,276.6,294.28333333333336,1,0.9999059061008068,1,True,correct
225.4,2287.3,15.5,36,8.1,5,6,240.3,272.9,275.6666666666667,1,0.9999059061008068,1,True,correct
209.1,2108.5,15.2,36,8.1,6,6,225.4,226.3,258.1333333333334,1,0.9999059061008068,1,True,correct
193.7,1974.4,15.0,37,8.3,7,6,209.1,240.3,241.76666666666665,1,0.999916544398679,1,True,correct
171.8,1777.0,15.5,37,7.1,8,6,193.7,225.4,227.95000000000002,1,0.9999663463788772,1,True,correct
169.5,1810.5,16.7,33,6.6,9,6,171.8,209.1,211.10000000000002,1,0.9999770990670491,1,True,correct
169.0,1836.6,18.6,30,6.1,10,6,169.5,193.7,201.63333333333333,1,0.9999770990670491,1,True,correct
172.3,1888.7,20.6,28,5.9,11,6,169.0,171.8,189.75,1,0.9999860928838001,1,True,correct
173.7,1903.6,22.5,26,5.8,12,6,172.3,169.5,180.9,1,0.9999860928838001,1,True,correct
177.4,1944.6,23.9,25,6.0,13,6,173.7,169.0,175.0,1,0.9999860928838001,1,True,correct
178.3,1952.1,24.6,24,7.1,14,6,177.4,172.3,172.28333333333333,1,0.9999860928838001,1,True,correct
184.4,2034.0,24.6,24,8.3,15,6,178.3,173.7,173.36666666666667,1,0.9999860928838001,1,True,correct
183.9,2026.6,24.5,24,9.2,16,6,184.4,177.4,175.85,1,0.9999860928838001,1,True,correct
197.0,2168.1,23.6,25,9.8,17,6,183.9,178.3,178.33333333333334,1,0.9999897761250524,1,True,correct
218.9,2376.7,22.2,27,11.9,18,6,197.0,184.4,182.45000000000002,1,0.9999897761250524,1,True,correct
226.3,2391.6,21.0,29,12.1,19,6,218.9,183.9,189.98333333333335,1,0.9999897761250524,1,True,correct
234.2,2436.3,20.2,29,9.9,20,6,226.3,197.0,198.13333333333335,1,0.9999897761250524,1,True,correct
247.7,2555.5,19.3,31,9.6,21,6,234.2,218.9,207.45000000000002,1,0.9999860928838001,1,True,correct
254.3,2600.3,18.3,31,10.7,22,6,247.7,226.3,218.0,1,0.9999897761250524,1,True,correct
244.9,2481.0,17.3,29,9.3,23,6,254.3,234.2,229.73333333333335,1,0.9999860928838001,1,True,correct
230.5,2339.5,16.6,27,7.8,0,0,244.9,247.7,237.71666666666667,1,0.9997654005340594,1,True,correct
217.9,2235.2,15.9,27,7.3,1,0,230.5,254.3,239.64999999999998,1,0.9998212715821733,1,True,correct
201.6,2086.2,15.5,27,6.2,2,0,217.9,244.9,238.25,1,0.9954921308456567,1,True,correct
196.5,2026.6,15.0,27,6.3,3,0,201.6,230.5,232.81666666666663,1,0.9999621037530848,1,True,correct
152.7,1549.7,14.8,28,5.1,4,0,196.5,217.9,224.2833333333333,1,0.9999770990670491,1,True,correct
135.5,1385.8,14.6,29,5.0,5,0,152.7,201.6,207.35,1,0.9999770990670491,1,True,correct
143.4,1512.5,14.3,30,6.4,6,0,135.5,196.5,189.11666666666667,1,0.9999770990670491,1,True,correct
160.2,1702.5,14.3,30,5.2,7,0,143.4,152.7,174.6,1,0.9999770990670491,1,True,correct
158.3,1672.7,14.6,30,4.9,8,0,160.2,135.5,164.98333333333332,1,0.999983332023808,1,True,correct
109.2,998.4,15.8,27,4.6,9,0,158.3,143.4,157.76666666666665,1,0.9999357173825041,1,True,correct
66.6,471.2,17.6,24,4.3,10,0,109.2,160.2,143.21666666666667,1,0.996277743184189,1,True,correct
127.6,1367.2,19.8,22,6.0,11,0,66.6,158.3,128.86666666666667,1,0.9998762889622316,1,True,correct
150.4,1668.9,21.6,21,5.0,12,0,127.6,109.2,127.55000000000001,1,0.999992325840559,1,True,correct
161.1,1803.0,22.7,20,5.4,13,0,150.4,66.6,128.71666666666667,1,0.9999888662246683,1,True,correct
158.8,1758.3,23.4,21,6.5,14,0,161.1,127.6,128.86666666666667,1,0.999992325840559,1,True,correct
190.5,2153.2,23.3,22,7.4,15,0,158.8,150.4,128.95000000000002,1,0.9999860928838001,1,True,correct
184.4,2093.6,23.0,23,9.4,16,0,190.5,161.1,142.5,1,0.9999860928838001,1,True,correct
218.9,2436.3,21.8,26,10.7,17,0,184.4,158.8,162.13333333333333,1,0.9999897761250524,1,True,correct
258.0,2771.6,20.3,27,11.4,18,0,218.9,190.5,177.35,1,0.9999897761250524,1,True,correct
267.3,2779.1,19.3,27,11.6,19,0,258.0,184.4,195.28333333333333,1,0.9999897761250524,1,True,correct
270.1,2734.4,18.1,32,9.8,20,0,267.3,218.9,212.98333333333335,1,0.9999897761250524,1,True,correct
256.1,2548.1,17.0,36,7.5,21,0,270.1,258.0,231.53333333333333,1,0.9999860928838001,1,True,correct
249.6,2458.7,16.8,41,6.9,22,0,256.1,267.3,242.4666666666667,1,0.9999860928838001,1,True,correct
254.3,2518.3,16.5,45,8.0,23,0,249.6,270.1,253.33333333333334,1,0.9999860928838001,1,True,correct
260.8,2607.7,16.0,44,7.8,0,1,254.3,256.1,259.23333333333335,1,0.9997547622361871,1,True,correct
256.1,2585.4,15.5,40,7.5,1,1,260.8,249.6,259.70000000000005,1,0.999810633284301,1,True,correct
244.9,2510.8,15.0,36,7.6,2,1,256.1,254.3,257.8333333333333,1,0.9994703193634268,1,True,correct
229.6,2346.9,14.4,33,8.0,3,1,244.9,260.8,253.63333333333335,1,0.9999509305687272,1,True,correct
210.9,2175.6,14.3,31,6.5,4,1,229.6,256.1,249.21666666666667,1,0.9999770990670491,1,True,correct
191.4,1981.9,14.1,30,8.4,5,1,210.9,244.9,242.76666666666668,1,0.9999770990670491,1,True,correct
190.9,2004.2,13.9,30,7.7,6,1,191.4,229.6,232.28333333333333,1,0.9999770990670491,1,True,correct
198.8,2078.7,13.6,30,10.9,7,1,190.9,210.9,220.63333333333335,1,0.9999807823083015,1,True,correct
176.5,1791.9,13.6,33,9.3,8,1,198.8,191.4,211.08333333333334,1,0.9999770990670491,1,True,correct
85.2,571.8,14.0,34,10.2,9,1,176.5,190.9,199.68333333333337,1,0.9792852954848312,1,True,correct
69.8,442.4,15.1,32,9.7,10,1,85.2,198.8,175.61666666666667,1,0.9795803040609257,1,True,correct
46.9,216.1,16.1,31,10.9,11,1,69.8,176.5,152.1,1,0.9526745763691944,1,True,correct
68.0,493.6,17.5,31,11.4,12,1,46.9,85.2,128.01666666666668,1,0.9817863600080946,1,True,correct
46.3,249.6,16.3,38,11.3,13,1,68.0,69.8,107.53333333333335,1,0.9681737412713641,1,True,correct
106.6,1102.7,14.2,56,8.8,14,1,46.3,46.9,82.11666666666667,1,0.9930092511025507,1,True,correct
180.7,1736.0,11.6,78,6.2,15,1,106.6,68.0,70.46666666666667,1,0.9989422092576595,1,True,correct
140.6,1240.5,11.7,79,7.3,16,1,180.7,46.3,86.38333333333333,1,0.9995745224515593,1,True,correct
96.2,646.3,11.4,80,7.3,17,1,140.6,106.6,98.18333333333334,1,0.9989806571165522,1,True,correct
79.6,448.0,10.9,84,6.7,18,1,96.2,180.7,106.39999999999999,1,0.9910570153520362,1,True,correct
68.7,334.3,10.8,87,5.6,19,1,79.6,140.6,108.33333333333331,1,0.9828023642922212,1,True,correct
61.5,275.7,10.9,87,4.7,20,1,68.7,96.2,112.06666666666666,1,0.9863975928456155,1,True,correct
75.2,478.7,10.7,85,7.0,21,1,61.5,79.6,104.55,1,0.9943231085138511,1,True,correct
76.4,491.7,10.2,84,7.9,22,1,75.2,68.7,86.96666666666665,1,0.9914790437083799,1,True,correct
101.0,806.5,10.0,81,7.4,23,1,76.4,61.5,76.26666666666667,1,0.9991959244946189,1,True,correct
